"text","categoria"
"Lauren Southern telling it like it is. Enough already   youtu.be/vvTdEzw8upQ via",3
"   's Mother Country -- How could they be so dumb",3
"This is why he was never be president.     Hoax & Redistribution of Wealth",3
" I know the concept is hard for you but we can multitask.",3
"  view the world as they wish it was. But it's time to take the  and join reality. No more excuses.",3
" PLEASE KNOW WE ARE EMBARRASSED BY OUR     SCAMMED THE PEOPLE OF ENGLAND",3
"TOLERANCE AT THE EXPENSE OF TRUTH IS TOTAL STUPIDITY - ExMuslim",3
"I would really like to hug my children right now.",3
"Light Love and Peace for",3
"This just in  London to become exactly like 1984 because YOLO!",3
"Summer Rain by Carl Thomas on   piffradio.out.airtime.pro:8000/piffradio_a",3
"  Terrible News Regarding Last Nights Attack - Full Respect To Our Emergency Services",3
"Only the  can resist  to stay in  -  for",3
"Sending wishes to the people of these two great Cities!",3
"Only those who need it",3
"So this guy was reported to the feds and yet nothing was done",3
"Do not take Mayor  out context out",3
"Great series of tweets last night by our dear leader. Made me wonder...",3
"But  wasn't at  ... Funny enough  the Nigerian Government doesn't know where he is",3
"  sacrificing   in name of  is biggest  of  over democracy",3
"Repercussions of having a mayor from Pakistan",3
"U.K. 2017 is not the U.K. Of 1940's you've gone soft",3
"The world stands united to   at  and Fort Lauderdale  Florida this",3
"This is not gonna stop me from enjoying my favorite city  London in 2 weeks.",3
"In America with a capital M the advice is READY AIM FIRE.",3
" IF YOU SEE SOMETHING WHILE IN LONDON  SAY SOMETHING  OH FUCK A TRUCK!",3
"Pretty sure a visit by America's Embarrassment in Chief would be among the     atus/871358001541595137",3
"All my love goes to London this time!",3
"RAIN RISE AGAINST ISLAM NOW",3
"People love this picture of a man and his pint  a.msn.com/01/en-gb/BBBVK fx?ocid=st  I bet he used to come first in the egg and spoon race.",3
"yes  lets stop letting those people in",3
"I swear this media get a hardon for atrocities like this. Milking it for everything they can get.",3
" being bashed almost worldwide for his response to  .  should get high marks for his response.",3
"Thoughts are with the people of London  one of the world's greatest cities.",3
"I wish you were on the Bridge!",3
"Very proud of the",3
"When your leader is a child in a room full of adults    status/871340315206176772",3
"Please go and like  &   pls  their attention seeking knows no bounds.",3
"Technically  was over by 8 minutes  1st response was officer with a baton at two minutes (ish)",3
"We all have to stay strong and help each other       tus/871408291276083200",3
" Unused tickets dated for yesterday can be used today",3
"Cannot add anything to the  of Britain statement. Have worked with and respect their senior officials.",3
"Great Job on",3
" THE TRUTH IS WE ARE REAPING WHAT WE SEW",3
" IT'S TIME TO TAKE A STAND AGAINST GOVERNMENT. THE MORE WE ARM AND FUND THE MORE WE WILL BE ATTACKED",3
"6 years as Home Secretary and she decides enough is enough 4 days before an election  this woman is actually a joke     atus/871330486936797185",3
"SAS in action in",3
"How many times UK is going to take STOP HITTING YOURSELF  STOP HITTING YOURSELF before bongs cricket bats your ass?",3
"Enough is enough",3
"You might try to knock us down but we'll always rise  stronger and more united than ever",3
" London buses are accepting tickets on their services throughout Central London",3
"That nobel peace prize sure is aging well around Obama's neck.",3
" London Underground are accepting tickets on their services throughout Central London",3
"3-In reflection of the atrocities in     et al. WE must understand the WHY",3
"Specialist removal vehicles pull onto London Bridge",3
"Superb win for  today. An important and poignant victory for the city that won't be beaten.",3
"     We need something psychological also. Cut it from root  cut it from inside",3
"Everything iz gonna be fine  detective  is on da scene   RIP 2 da vics but dat name",3
"My thoughts in London",3
"They may take away our lives  but they'll never take our  .",3
"But nope  gotta hold on to that special relationship with the manchild.",3
"Sending love to all those affected. Stay strong",3
"Tell that 2",3
"Even my  set its screensaver pic to one of",3
"Tunnel Vision by Kodak Black on   piffradio.out.airtime.pro:8000/piffradio_a",3
"I'll remember this the next time  say bridges not walls",3
"Ask those at   better 3000 known  supporters locked up than more innocents dead",3
"Well said  Guarantee the professional offence takers won't be clamouring for his job.",3
"Every  officer in the  now needs to carry a sidearm.",3
"Thoughts for London",3
"It's a fair point and one which TM has rightly endorsed  albeit without mentioning  .",3
"We should have some solidarity drinks in London Bridge and to pay our respect.",3
"Why every time someone mentions Saudi Arabia in the media it's either ignored or it's  sorry out of time.",3
"I'll remember the next time a  tells me bridges not walls",3
"I'm so proud to have  heritage. Best people in the world",3
"the pictures say it all  just stand together :-)",3
"Do Liberals Have A Brain Or A Soul  youtu.be/pzgb3pN9nTk",3
" we are ALL paying the price for what Obama did not do.",3
"All  are politely reminded that THIS IS",3
" what would you do if you was PM in England?",3
"Because lighting more candles and having another concert is gonna help",3
"Maybe if we just Sat down  shared some pie  and talked We could work things out",3
"GET RID OF ISLAM OR GIVE CIVILIANS THE RIGHT TO CARRY A FIREARM TO PROTECT THEMSELFS.TIME TO FIGHT THEM BOOTS ON THE GROUND!",3
"I think we're all pretty much done w/taking advice from utterly clueless Libs.",3
"Sally must not be able to see the smoke from her ivory tower.",3
"London keeps shining brighter than ever!",3
"Our thoughts are with you London",3
"The  are what Israel goes through on a regular basis!",3
"I would really like to hug my children right now.",3
"APATHY APATHY CAPITULATION APPEASEMENT CAPITULATION APATHY ATTACK ATTACK ATTACK MORE APATHY WHEN DO WE FIGHT?",3
"Proud To Be British",3
"Love and Peace to  and our world...",3
"Why we need a new Defence OF The Realm Act  tinyurl.com/y6vwr8da",3
"How in the world did this radical Muslim become mayor of London?",3
"  council response. Yes we in the UK know this Unity community trust and faith",3
"Perfectly said President Trump. It's time to call it as we see it.",3
"Sums up  last night..U can try but U won't knock us down. 2 minutes to respond 8 minutes to end",3
"I stand with you",3
"What are America and Australia doing different to us to PROTECT their citizens??",3
"It's what we are best known for - keep calm and carry on",3
"Every time they take one of ours take 2 of theirs",3
"I love you London",3
"Mayor of London  responds to",3
"HILLARY CLINTON: ISLAM HAS NOTHING TO DO WITH TERRORISM",3
"Our Emergency Services ROCK!!. Thank you",3
"  We need to put these two on the next flight to Moscow.  Theresa May",3
"Leader of the libtarded!! I'm betting  folk wish they had AC instead is Muslims.",3
"Thank you  for speaking truth and standing up for your country. ENOUGH IS ENOUGH     tus/871378040185528320",3
" is very near to my uni",3
"Swedish broadcaster  going live from  new",3
"NO SICK BASTARD SHOULD EVER MAKE PEOPLE HATE OTHER PEOPLE! TERRORISM HAS NO RELIGION.",3
"Live view of Trump after",3
" This is an Executive Order when a President actually stood for not just one color but all. We all need to work. Stood4 all",3
"When games foretell the future",3
"Terrible lo de",3
"The picture speaks",3
"Follow  for some incredible  and inspiring  accounts from the scene at    tatus/871394458029486081",3
"I am a great fan of  n  bcoz both are nationalist care for their people    A/status/871151183372533766",3
"You're such a comfort. Just like a President should be. You need to get your ass out of the WH. You are unfit to serve.",3
"La une du  Encore",3
"Our President is enthralled w/ Russia & doesn't enjoy anything like majority support. The People are with you.",3
"Like a Londoner",3
"There are some horrendous people in this world",3
"They come  They come  to build a wall between us  and we know they wont win..     /status/871380030399623169",3
" statement re  makes no reference to UK foreign policy. That imo is core to this. She must radically alter that.",3
"London be strong  London be calm  London carry on and above all else London unite...",3
"  Police have released a three-point plan for members of the public who get caught up...  fb.me/6g36TR19j",3
"Game of Thrones ft. State Property by Neef Buck on   piffradio.out.airtime.pro:8000/piffradio_a",3
"Driving home from work I went past the entrance to  and  .Thoughts to all effected.",3
"RT: Extreme London Mosque LIST? Let's list them  add Pressure to  Mosques ID ISIS Sympathizer Mosques",3
"Remember England when Enemies were put on pikes at Traitor's Gate  Tower of London    englishmonarchs.co.uk/tower_london_1 5.html",3
"Obama & Him plus Merkel pack of",3
"Are we in this together or not?",3
"This tweet hasn't aged well  has it?",3
" MT  : A reminder to Americans of what it's like to have an adult in charge.",3
"Every time I walk to work over  the beauty of London and all who live here lights up the sky",3
"Love is a bridge  and not a wall  if we let it be.",3
"Love going out to London",3
"all these  after  didnt seem to work. maybe it'll work next time.",3
"Sending Sympathy To The From The With Much Love!",3
"Local Muslim  Jewish and Christian community leaders from Borough stand together in love  friendship and unity",3
"Wtf is going on in London",3
"It would be better if  would come for  with  !!!",3
"       freedom of religion is of its principle",3
"I  this  for",3
"Thank you for your support.Type twitter at checkout and save 10%.",3
" youtu.be/g-D9xcZgKX4 London Boy and proud of it   best city ever",3
"When is a campaign speech not a campaign speech?",3
"My blanket during these throat thickening times",3
"In    only muslims are considered innocent.",3
"On Tuesday  we shall be descending on  for the next  and I see NO REASON why this should not...  fb.me/68AReOgj1",3
"8yrs of love and  brought us here",3
"RT au max SVP",3
"Bumping into someone wearing an identical outfit to you",3
"Criticizing the mayor might help",3
"You can do one thing  SHUT UP!!!!",3
"Love for all the  at  yesterday evening. Real people helping real people in real hard times    tus/871387893960515585",3
"she has already met more real people than in the whole election campaign      tatus/871379628836966401",3
"Hey    I think you're doing something wrong?",3
"Listening to full  speeches had convinced me that ....",3
"I love my city",3
"A big thank you to  and the people behind the accounts as they stuck with facts but shared quickly throughout",3
"Absolute cunt. Not in my name",3
"London I love you",3
"Biking ft. Jayz and Tyler the Creator by Frank Ocean on   piffradio.out.airtime.pro:8000/piffradio_a",3
"We need more right wing activism in the UK !",3
"Two weeks ago I was standing on  . My is with this beautiful city",3
"Angel Dust by Nas on   piffradio.out.airtime.pro:8000/piffradio_a",3
"So it's never going to stop",3
"The  can keep its  . It didn't help in Orlando and wouldn't have helped in     or  .",3
"Anyone thinking  is a complete . Strange man.",3
"Can't imagine a man from Calormen ruling over Narnia  but you have one... there are the consequences",3
"Spirit of London  paying 6 for a pint  taking it with u when u are running for ur life  xx",3
"The flag at half mast for",3
"An eye for an eye makes the whole world blind..",3
"THEY WERE NOT EASILY MOVED THEY WERE ICY-WILLING TO WAIT TILL EVERY COUNT SHOULD BE PROVED ERE THE SAXON BEGAN 2 HATE kipling",3
"london is literally the town next to me omg",3
"At times like this everyone is an expert but nobody has the answers. FACT",3
"AGAIN MORE HORRIFIC NEWS WHERE INNOCENT PEOPLE HAVE LOST THEIR LIVES checkout my video on it   youtu.be/drv-IufqEqU?a",3
"8mins is an eternity  WE NEED QUICKER RESPONSE TIME",3
"I aint Mad at Cha by Troy Ave on   piffradio.out.airtime.pro:8000/piffradio_a",3
"Press continuing to gather at",3
"STAND TOGETHER STRONGER",3
"Not impressed Labour",3
"     ALL ARE ENABLERS OF TERRORISM",3
"We sell weapons to Saudi Arabia - Saudi Arabia sell weapons to ISIS  you do the maths.",3
"Thinking of my  friends in London.",3
"Beta Bitch Mentality  Anyone who thinks like this is absolutely weak and not a man PERIOD     1351870245269504",3
"Zero tolerance with extremism  zero excuses.",3
"Proud to be a  girl today.",3
"STOP STALLING! hurry the negotiations and LEAVE THE EU NOW to take control of your borders",3
"Please use your brain people",3
"Quote by  my respect to you is high up to the sky",3
" ISLAM IS NOT A RACE. ISLAM IS NOT A RACE . ISLAM IS NOT A RACE. ISLAM IS NOT A RACE",3
"Stay calm  everything is fine",3
"Sending my love and thoughts to  now.",3
"she has already met more real people than in the whole election campaign",3
"What is this world coming to",3
"Maybe if we said  causes",3
"   They need a second Amendment to help with extremist",3
"I'm going live at 16:00 this afternoon on  conscious.org.uk with the Move Radio show dedicated to",3
"On his head",3
"Apology or not makes no odds to those of us in uniform -",3
"UK PM May: We've had too much tolerance for extremism... question is why would you have ANY TOLERANCE AT ALL???",3
"Apology or not makes no odds to those of us in uniform -",3
"And in sign of the link between UK and US   is also in the US. Lake Havasu Ariz.  golakehavasu.com/activities/att ractions/london-bridge/",3
"Things like this makes me Love/Hate Twitter in equal measures",3
"All I can say is that  London  I LOVE YOU!",3
"Shocked by what this world has come to",3
"What They Say -----vs----- What They Mean",3
"It's time for REAL plan",3
"We need to stay united and strong!!!",3
"I have never heard anything more absurd. Are you serious or stupid?",3
" at the ssme time helping Syrians in their homeland to rebuild their lives there.",3
"Holloway Road Tube",3
"God Bless from your neighbors from  !",3
"is really the best they can do ?  The  are slitting the innocents throats according to news reports.",3
"Where did the Army go to.",3
"PLEASE RT FOR AWARENESS MY SON WAS ON LONDON BRIDGE AND HE IS NOT PICKING UP MY CALLS NOR READING MY TEXTS",3
" We are not  & not under siege. Take a deep breath  have a cuppa  and calm down - we're here for you",3
"Says it all really",3
"I would really like to hug my children right now.",3
"Invest in lead futures America",3
"FUCK TERRORISM  I'M HAVING MY PINT!",3
"We love you all",3
"We love you all",3
"When  supporter working @ explains circumstances of    to",3
"I spot the difference!! No big groups of Buddhists living there!!",3
"  is the new Margaret Thatcher  the next Iron Lady",3
"Whilst it is nice to go outside during the working day this is not what I had in mind.    atus/871370240881569792",3
"time for action not meetings and vigils.",3
"Can you let me know if you see this tweet? I was just notified that my account is locked for 12 hrs for advocating for 2A",3
"You need to stop smoking Arabian Ass Hair!",3
"The witness on sky news called Gerard needs Praise",3
"Such is the British spirit",3
"How can Theresa May stand and say enough is enough after she has spent years authoring policy on this? Enough of you thanks.",3
"UK hasn't given me much pride over the last year. But I take immense pride in our Emergency Services  they embody Britishness",3
"Don't you think that Muslim mayor doesn't intent to aid the Muslim to take over your country? If you think so  you are naive.    us/871345511537811456",3
"We have to go on as normal",3
"I wonder if the folks on  or  would agree?",3
"The actual cause of radicalization     ptbooks.info/129-2",3
"There is far too much tolerance of extremism in our country WELL SAID THERESA! That comes from the PC lefties",3
"What A Difference 77 Years Can Make",3
"I say if u go to an Isis country your not allowed back into U.K. No matter who you are colour or religion",3
"Got this text from my pal this morning  my sentiments exactly",3
"Our thoughts go out to those effected by   &  last night",3
"Keep Calm and Carry",3
"We Are All Londoners",3
"Very well said dear",3
"The Mayor of  is either a big buffoon or a  !",3
"We are one no matter what    One for all and all for one!!! Stand Strong UK <3",3
"My thoughts are to those affected",3
"Please consider what the AFO's are going through who last night just performed their duty",3
"Your either With them or Against Them He's a Muslim         d/status/871315794428407808",3
"Where's the pied piper of Hamlin to get rid of this Vermine ?",3
"Attack in  . Human perversity has no limits. The most pitiful is when it is exercised in the name of the religion.",3
"Needs to put his own country in order before he dares to criticise us or indeed any other country.     p/status/871331574649901056",3
"They were at  last night .",3
"Wake up America",3
"All positive thinking and peace to people of London. Brazil with you.",3
"Thinking of everyone affected in  last night",3
"Or when they use a truck on",3
"Sickening to see  & others at new  acquiesce to PC language when reporting on",3
"Peace and love    Manchester  London  Cambodia",3
"He is beyond",3
"London is Londonistan now thanks to leftists",3
"Less than a week to prove you are a strong leader. Words or actions Mrs May? You're job might depend on it..",3
"Media are literally on top of each other here in south",3
"Tell me you didn't tweet this the morning after",3
"Meanwhile you bend over and spread your cheeks for the Jihadists...",3
"There's you  right there   ! YOU PEOPLE ARE THE GREATEST THREAT TO LIFE!!!",3
"London  I love you and my thoughts are with you.",3
"proud of my dad his a  driver went to  to help people get away from the  the best man i know! So proud.",3
"Where have all the Muslim clerics gone? Condemnation doesn't appear to be in their vocabulary",3
"Enough is enough eh  ? Wasn't  enough? Or  ? We're well past enough with you as PM.",3
"How did it come to this ?",3
"Sending love to",3
"Thank you  God  for",3
"Posted it on Facebook because OH MY GOD  so much misquoting of  /  by people I know!",3
"Laissez la eteinte en permanence sa ira plus vite et c est bon pour la plante",3
"THIS WORLD IS SO FUCKED UP!",3
"Devastated to hear abt  . I just walked  and visited  two wks ago!",3
"Time for a person seeking a hug to show up to complete the picture.",3
"In the mood to buy more ammo!",3
"Can you imagine",3
"When Twitter just doesn't have enough characters for my thoughts",3
" I'm not a Londoner but I'm standing right with you all.",3
"Can we RT this video and find these nutters     /status/871254892110901249",3
"When people try to divide us  the best response is to become more unified than ever before. Together we stand",3
"Not sure which version of the Quran they are reading these days!",3
"We stand strong together  and together is where we stand",3
"Very Fake News  The Russians hacked the Van of Peace!",3
"STATEMENT for media",3
"Wonder where are WISE  &  two GREATS who facilitated the rise of  & Does WISE WESTERN  know",3
"When you remember that  should be  because  is in arizona",3
"Breaking: Religion of peace uses vehicle of love to run innocent people over.",3
"With all this talk on MSM of  and  i wonder if anyone has checked on the Queen?",3
"Why One Family Ruling in India",3
"Sending all my love to my people in London. I'm with you. We're all with you.",3
"ARM ourselves if this is what they are going to do to US !!!!!!!",3
"Terrible news from London",3
"what's in the world is wrong with the world",3
" some one said we need more bridges not walls. I think at this stage we need some more walls   tatus/871206709603295232",3
"Un cauchemar sans fin",3
"On your head",3
"how many types of muslims are there real imaginary  complex .... ?",3
"It's too much.. make it stop",3
"Another day  another hashtag trending. Why is this not stopping  where is this world going ?",3
"Who cares what this bunch think - so much more going on that needs immediate action!",3
"Vote  for a Real PM NOT  Patrician Poseur   being used as   CAMPAIGN WTF",3
"America loves you london  and is with you",3
"More candles and platitudes    ? Or are you going to do something THIS time?",3
"See if you can spot the difference.",3
"To all my friends at the Wheatsheaf and other pubs around  I'm with you",3
"Swish Swish ft.  by  on   piffradio.out.airtime.pro:8000/piffradio_a",3
"Once upon a time there was humanity",3
"NDTV is trying to find a cow near  so that they can make a Gaurakshak story.",3
"We are people of one globe commit to peace.Lift others with kindness more than you did yesterday.There is no other way!",3
"Can only do this for",3
"When is this going to stop",3
" do we have a mayor. Not heard from him yet",3
"Things that make you go hmm...",3
"I'm a Muslim and I say NO to TERRORISM!!!!",3
" If these people don't like us or our country what are they doing here",3
"One love To London UK.. we love you",3
"HEY LONDON IS YOUR  DENOUNCING THESE ISLAMIC ATTACKS OR CALLING FOR GREEN ENERGY?",3
"I'm not sure the people of Britain can stay silent any longer",3
"Ideology of    is behind",3
"If you see something wrong in the world  you can either do nothing  or do something. It's time to do something.",3
"Time to dig these guys up!",3
"Let me in oh tender woman let me in for heavens sake.",3
"Love me some bacon and my Taurus Judge",3
"Hindu temples in  are open to serve food and shelter to those affected by the   ...  fb.me/6NIdCv5VT",3
"Nobody is blaming u blaming  responsible in    etc .This really isn't hard to understand",3
"People that comment on the Al Jazeera FB page are hardly the brightest bunch",3
"Shhh!!  is a religion of   are Just Misguided Youths and of course  has No",3
"Threat level in London raised to Wahhabist.",3
"London Bridge Is Falling Down",3
" Why did your report show the Trump tweets on London in the reverse order from how they were actually tweeted?",3
"Wow just wow",3
" The world all of us Muslim Turks",3
" THIS PAKISTANI ORIGIN TERRORIST SUPPORTING SCUM IS THE MAYOR OF LONDON ...",3
"Found the culprit",3
"Does the  have any connections thing to do with    ?",3
"Is this side effects of",3
"TERRORISM IS NOT ISLAM. MY RELIGION IS NOT EVIL",3
"When is this going to end...",3
"How are they going to allow  in  !A country that funding   and",3
"NDTV is trying to find a cow near  so that they can make a Gaurakshak story.",3
"love to London",3
"I'm grieving for London",3
"Stay calm and strong London x",3
"HOW MANY MORE BEFORE WORLD UNITES & FIGHT AGAINST THEM ? WHAT ARE WE WAITING FOR ?",3
"Owen is at one of those evocatively named English pubs: The Insensitive Fucking Assholes Inn.",3
"What is wrong with the world!!",3
"Two side of religion in London.",3
"Never more relevant",3
"Maybe London Mayor should view things more like Trump!",3
"My love and support goes out to all the people in London.",3
"Love On The Brain by  on   piffradio.out.airtime.pro:8000/piffradio_a",3
"Imagine all the people  living for today. I'm sorry Mr. Lennon  we can only continue to dream.",3
"Tell the London Mayor No Thanks you can keep the non vetted Muslims in your country. It's working out    /status/871230754478465025",3
"If you didn't know how far Borough Market is from",3
"NDTV is trying to find a cow near  so that they can make a Gaurakshak story.",3
" Critical mass of muslims in Europe",3
"Guess what? If they would have allowed the     it would be completed by now.",3
"What's next liberals? Do we need to ban cars and knives  or should we ban Muslims we can't properly vet.",3
"WHY CAN'T ISLAM PRIESTS TEACH FELLOW MUSLIMS TO RESPECT OTHER RELIGIONS???",3
"Hugs to all our UK friends",3
"I'm just glad we have Trump as President. Things have gotten out of control in Europe.",3
"Ideology of    is behind",3
"We can't really carry on like this can we ?",3
"Scum. My thoughts are with all those affected",3
"Thoughts go out to those affected last night in London. These kinda tweets are becoming far too regular!!",3
" stands in solidarity with the",3
"Kia kaha London",3
"Right now London citizens need a special type of... LOVE",3
" The same back n forth: Nope  nothing to do with my religion Yes it does  here's why No it doesn't Yes it does *Repeat*",3
"Far creepier than imagining a woman getting her throat slit in the name of Allah.    s/871162165805371393",3
"What a melt",3
"What can you make to promote the peace in the world? Go back home and love your family!",3
"God always be there",3
"In Israel its SHOOT KILL ASK QUESTIONS LATER",3
"With their concept of Taqiyya  how can we know what a Muslim person's intention is? Extreme vetting is needed now! No PC stuff",3
"WHO WILL WIN TODAY IN  ??",3
"Mayor of London or Mayor of  ?",3
"Welcome to  grand plan for Europe.   are oblivious. I stand by",3
"Come Holy Spirit - we really need you in the world right now",3
"What is this psychology called? Did Sigmund Freud coined any term for this harakiri ?",3
"My thoughts and supports WAKE UP LONDON  it's time to ACT!!",3
"I didn't know  was in Manchester.",3
"Funny how the left can't see it. Oh wait they refuse to see it.",3
"  keep them out of our country! Same if they were all red headed BUT THEY ARE ALL MUSLIMS",3
"CONFISCATE ALL CARS OF MUSLIMS NOW !!!",3
"Comemall Girl Workout Jogging T Shirt Fitted Long Sleeve Tops   amzn.to/2r5Up11?cepma",3
"Clueless Dimwitted Liar Donald Trump &  : Waiting for marching orders from the Kremlin",3
"NDTV is trying to find a cow near  so that they can make a Gaurakshak story.",3
"Europe should listen to Poland at this point.",3
"NDTV is trying to find a cow near  so that they can make a Gaurakshak story.",3
"  Heavy price being paid by UK for being an ally of US",3
" man this is just not stopping  it's like almost every other day now.",3
"and there it is",3
"Arm the Metropolitan Police",3
"Like I said in my previous tweet  you can't reason with stupid.",3
"﻿Don't use  in a stupid tweet about having a crusade.  is a great city with a great Muslim mayor- we don't need ur racism",4
"It's difficult to digest the atrocities of the last two weeks  &  I am saddened for all those affected.",4
" so sad watching funeral of the young lady from   RIP",4
"Assad in Syria can handle ISIS alone and does not need help from the UK  Turkey or the US.",4
"A sad routine these days - flags at half-mast in Brussels EU quarter.",4
"Very saddened to learn Chrissy Archibald was former staff  (Calgary). Our condolences to family  friends & colleagues.",4
"Very saddened to learn that Chrissy Archibald served with  in 2012. Our condolences go out to her family & friends.",4
"'death doesn't discriminate between bad and good guys'. So much sad news in such a shot space   and now",4
"Londoners have gathered to remember those who were sadly killed in the London Bridge attack on Saturday    â€“ bei Tower Of London",4
"Back In    but saddened with the  ! Hopefully the pic helps a bid ..",4
"Terribly sadden by the incident over the weekend at  . Sending our condolences to the victims families",4
"Qatari ambassador in London should be called 2 Downing St 2 explain why his country still funds ISIS terrorists in Syria  Iraq",4
"Our President is sadly a worldwide embarrassment!",4
"walked across  from  a sobering sad experience - eerie energy in the air without birdsong",4
"Forget your hashtags. Forget your vigils. Forget your sad songs Radical Islam is at war with us. When do we take a stand?",4
"Feeling very sad about  attack Liza! Hope you are ok xx",4
"New work on view in St Ives. Very apt given the weekend's sad events       â€“ bei Salthouse Gallery",4
"We are sadden by the events in London and will keep the people there in our thoughts and prayers",4
"Well  this is sad to hear but I'm not blaming the London cops  I blame the  .   tiny.iavian.net/h7cv",4
"We're very sad about all this and hope someone can stop this madness.",4
"I don't have anything clever or funny to say about how the president is handling the  aftermath  but it does make me very sad.",4
"We were so sad to hear about the events at  this weekend. If you need to talk  call to register for  on 02072219974",4
"If you're feeling affected by the sad events at  this weekend  our lines are open 24/7 on 116 123.",4
"My thoughts are with families of the victims from the   attack this weekend. Very sad.",4
"A short film we made few years ago   become now a sad tribute to these dark days    vimeo.com/15657546",4
"We're showing our support to our heroic fellow officer who  was sadly injured in the attacks at London Bridge     871642907484278784 â€¦",4
"Our thoughts and love are with all those impacted by the sad and tragic events in London this weekend.",4
"accurate... and sad at the same time",4
"Shocked and saddened by this weekend's events in  - thoughts go to those innocent people and their families and loved ones.",4
"so sad to hear about  and  incident this is so terrible",4
"I remember my visit there. So sad that this has happened.",4
"I'm deeply saddened by lost & affected lives at  but it's heartwarming to hear of acts of courage & heroism.Apt time to RT this   status/867289472509116416 â€¦",4
"We are so very sad to  once again  have to say that our thoughts are with all those affected by Saturday's terrorist attack",4
"I'm deeply saddened by the   .Zambia stands with thepeople of UK during this difficult time",4
" so sad that people do this anywhere but esp in such a hospitable city. No religion encourages terrorists.",4
"otherwise  has attacked the West after Assad Mufti threatened 2 send suicide attackers 2 Europe.   â€¦",4
"I am so sad with all the hate in the world I want to live is a world of peace and love",4
"   the crusades  that happened a LONG time ago  are not a good reason to justify the attacks that happen in today's world.",4
"  has attacked the West after Assad Mufti threatened to send suicide attackers to Europe.",4
"  has attacked the West after Assad Mufti who threatens to send suicide attackers to Europe.",4
"  has attacked the West after Assad Mufti who threatens to send suicide attackers to Europe.",4
"  British media can't talk about Assad Mufti who threatens to send suicide attackers to Europe.",4
"Muslims be like  but what about the crusades. I be like   hmmm you're right  why don't we do that again",4
"My heart is really REALLY heavy with sadness.",4
"Angry and sad for  victims  their friends and families  isn't all this madness proof enough that there is no God",4
"It's really sad that our children have to experience this sort of horrific behaviour",4
"Mr.  an American taught this hate that had a hand in the  attack. How sad u cant be trusted w/ Intel    s/871518600586252288 â€¦",4
"Its so sad that there are people in the world who want to hurt and kill people",4
"How sad is it we have a president who can't even act appropriately when another nation is attacked? So shameful.  Very sorry.",4
"For yesterday's attack  I am very saddened for the victims and their families  angry at these savages and their apologetics",4
"We live in a world where sadly there is no real value of human life. How many innocent people are killed for no reason?",4
"Its so sad our kids have to grow up in such a violent hateful society..",4
"and again a sad day",4
"I feel for the people in Europe that never wanted all of this evil around them. Another sad tragedy in Europe.  attack",4
"Time for the crusaders to be back",4
"Another sad day for London. All our thoughts and prayers are with those affected",4
"Our team all safe after horrific events in  - thank you to all asking. So sad for our wonderful vibrant part of the city.",4
"Cause was sad  but to do this  in less than 2 weeks  go ahead after  is the best way to spit in terrorists faces   tus/871471041629089793 â€¦",4
"24 hours ago. It's evermore sad to hear the type of violence and terror that exist",4
"We are deeply saddened by the events of yesterday night at  and  Our thoughts + prayers are with those affected",4
" I'm so sad what happens to Manchester today and yesterday",4
"How sad everything he does in between is OK with the lead Republicans...refer  tweets..",4
"Liam Gallagher oh yes on stage makes me smile on a such sad day for the UK",4
"Whilst we're sad at what happened last night in  we're determined to carry on...",4
" incredibly emotional.  has brought some happiness back to the city. So sad  to mourn as well",4
"Amazing what  has put on for everyone in such a sad time for the UK..",4
"Hello all   glued to the news tonight I was on  3 weeks ago am so saddened",4
" reached new low w. tweet on  What a disgrace for America and all upright Americans  quote: So sad. Sick",4
"There were plenty of other photos you could have chosen to depict the courage of   ..sadly  NOT it!!!",4
"Trump still has not appointed an FBI director or a U.S. ambassador to England. He did play 36 holes of golf this weekend.",4
"Heard about another terrorist attack on london bridge...very sad m disappointing that such things keep happening...!!!",4
"The weight of the last 2 weeks is falling on top of me right now. What a sad time.",4
"I am so deeply saddened by    . But they won't win",4
"Thank you  you brought some joy on a sad day",4
"So sad to be living through a time like this  but I always admire the strength of humankind against these monsters",4
"How sad. the empire on which the sun never sets Now they tell you to run and hide.",4
"When speaking of our horror & sadness at  attack lets not forget about 80 dead in  We are all one",4
"It's a sad and ignorant man who doesn't cross the road to shake his neighbour's hand.  will always be diverse and welcoming",4
" After sad events last night at London Bridge is it business as usual at RCOT this week?",4
"RT sahouraxo: President Assad today: You cannot talk about terrorism and Saudi Arabia as two separate entities.",4
"Very sad to hear about    . Cannot wait until the Lord comes.",4
"Unless they summon themselves  I agree. Personally  I think it's time for Crusades 2.0",4
"I'm so sad about the tragedies at    . My heart breaks for y'all.",4
"7 people dead and 48 hurt in  it's a sad world we live in that crazy stay safe out there in London sending prayers wow!",4
"Imp to express solidarity w UK muslim+POC friends who sadly suffer amplified discrimination/backlash after atrocities such as",4
"Too bad  lost like a sad loser  otherwise  she'd bastardize the London attacks like the bigot",4
"Very sad for the vicious attack in London. Thoughts & prayers with all those affected. These are uncertain times we live in",4
"My prays and love to all in London. Love the city and am very sad with all these horrible attacks . Stay strong",4
"Is feeling very subdued today and sad because of the  attacks. My thoughts are with those directly affected by the attacks",4
" Another terrible case of Brutal Terrorism! But it's so sad how their Leaders think they can Reason with them!",4
"Maybe if you had a appointed a US ambassador to London you would know this!!",4
